id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
0103-047,train-ut,223.75,227.56,3.810,EH AYNS E GHLOYR TA SHIN ER AKIN JIU,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-048,train-ut,228.42,230.09,1.670,T'EH J'EE DY BRAA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-050,train-ut,235.11,239.24,4.130,EISHT BUIRD VA COODIT LESH GIEN FLAUNYSSAGH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-051,train-ut,239.80,241.52,1.720,AYNS PLAASEYN REEOIL,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-052,train-ut,242.14,247.75,5.610,TROGGIT MIRRILAGH RAAD REN NY AINLEYN AD HENE Y YANNOOMAGH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-053,train-ut,248.37,252.26,3.890,LESH BEE TA FREAYLL YN EEDER BIO DY BRAGH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-054,train-ut,253.32,256.81,3.490,CLAAREENYN AIRH SOIT MAGH LESH DIAMONYN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-055,train-ut,257.55,260.72,3.170,JEH PEARLYN SOLLYS JEANT NY CAPPANYN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-056,train-ut,261.88,266.92,5.040,MESS BILLEYN VEA CRAAIT NEOSE DY PALCHEYR LAARE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-057,train-ut,267.79,271.74,3.950,AS MANNA MILLISH CHUMMIT MYSH DAGH CLAARE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-058,train-ut,273.29,276.42,3.130,CHA MIRRILAGH V'AN MANNA SHE'N AYNS BREE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-060,train-ut,282.35,286.18,3.830,DAGH CAPPAN BERCHAGH V'ER NY CHUMMAL LANE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-061,train-ut,286.69,288.81,2.120,LESH USHTEYN VEA VEAYN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-062,train-ut,289.46,291.74,2.280,GEILL VEIH ARDFARRANE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-063,train-ut,292.96,298.18,5.220,AS LHEID AS TA SKYN EARROO SHARE NA'N FEEYN S'BERCHEE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-064,train-ut,298.72,301.98,3.260,TA CHEET VEIH CHEER DY VEL FO'N GHRIAN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-065,train-ut,303.39,308.00,4.610,CHA PALCHEY SHE'N V'AN LAUE VA DEAYRTEY VEIH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-066,train-ut,308.79,313.03,4.240,REN OOILLEY G'EE OOILLEY NY'N GLAARE Y REIH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-068,train-ut,318.92,323.35,4.430,DY VOWN THEAY OOILLEY AYNDOO ROOM DY LIOOAR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-069,train-ut,325.51,330.08,4.570,NY AINLEYN MYR SHOH CUIRT GYS BOAYRD NY'N R'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-070,train-ut,330.67,334.44,3.770,AYNS AGHT SPRYDOIL REN OOILLEY GIU AS G'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-071,train-ut,335.19,338.88,3.690,JEH LHEID Y YIEN SHE'N AS TA DOOGHYSSAGH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-072,train-ut,339.61,343.66,4.050,DA AINLEYN SOLLYS SPYRRYDYN BIO DY BRAGH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-073,train-ut,345.53,347.37,1.840,NY BUIRD NISH TROGGIT,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-074,train-ut,348.22,355.11,6.890,DIRREEN CHESHAGHT SEOSE DY CRAUEE STREEN QUOI SCREEOIL YINNAGH BOOISE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-075,train-ut,355.79,360.86,5.070,LESH MOOADS KIAULL EISHT LHIEEN BINGYS OOILLEY'N AER,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-076,train-ut,361.73,365.93,4.200,DY SCHLEIOIL CLOIT ER GREINYN BERCHAGH AIRH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-077,train-ut,368.17,372.47,4.300,YN FASTYR ER SON FASTYR TEC DAGH LAA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-078,train-ut,373.27,377.27,4.000,AS MOGHREY NEESHT AYNS SHE'N ER GRAIH CAGHLAA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-079,train-ut,378.04,384.36,6.320,CHA N'EE SON FEME TRA SKEAYL NY FLAUNYSSEE ER FEAINYMAYNRYS,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-080,train-ut,384.88,386.92,2.040,TROOID MAGH REERIAGHT YEE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-081,train-ut,388.17,389.72,1.550,GARAGHYN MESSOIL,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-082,train-ut,390.38,392.24,1.860,MAGHRYN FODDEY REA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-083,train-ut,392.83,397.67,4.840,LHEEANTYN GLASS BRAA USHTIT VEIH GEILL Y VEA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-084,train-ut,398.63,400.31,1.680,LESH STROOYN MILLISH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-085,train-ut,400.87,402.95,2.080,DY BRAGH PALCHEY ROIE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-086,train-ut,403.69,406.01,2.320,CURAASE AS BEA VEAYN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-087,train-ut,406.64,411.49,4.850,DA DY CHOOILLEY NHEE PLAASEYN PRINCEOIL,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-088,train-ut,412.02,414.25,2.230,GLISTRAL MYRWHILLEEN GRIAN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-090,train-ut,417.55,424.37,6.820,GYS DY CHOOILLEY VIAN V'AN TOOILL LESH FAKIN ER NY YANNOO MAGH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-091,train-ut,425.37,429.38,4.010,YN CLEAYSH LESH CLASHTYN BINGYS EUNYSSAGH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-092,train-ut,430.68,434.18,3.500,OOYLYN MILLISH AS SPICEYN OOASLE G'AASE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-093,train-ut,434.92,439.12,4.200,DAGH BOAYL AS CROAN NY BANGAN CHA ROW FAASE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-094,train-ut,439.74,445.11,5.370,NHEE CHA ROW BAGGYRT ASSLAYNT SNIEH NY BAASE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-095,train-ut,446.67,449.53,2.860,YN FASTYR ANMAGH LHIEENEY ORROON OIE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-096,train-ut,450.28,452.13,1.850,LHEID YN OIE AS T'AYN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-097,train-ut,452.90,456.10,3.200,ASHOON NY FLAUNYSEE AYNS NY'N GABBANEYN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-098,train-ut,456.67,460.56,3.890,HUITT Y SLANE ASHOON GYS FEA SPRYDOIL,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-099,train-ut,461.44,463.53,2.090,MYR VEAGH SAVEENAGH KIUNE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-100,train-ut,464.79,470.03,5.240,OOILL AGH Y CHESHAGHT VOOAR VA AYNS NY'N DRAA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-101,train-ut,470.57,473.94,3.370,MYSH STOYL NY GHLOYR BINGYS ALLELUJA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-067,train-ut,314.37,318.24,3.870,CRE CHA ROOMOILS TA COOYRTYN Y J'EE MOOAR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-059,train-ut,277.17,281.08,3.910,DY ROW EH FREGGYRT FOAYS AS BLASS DAGH BEE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-031,train-ut,145.92,149.97,4.050,NIAU AS NY T'AYN TA ECHEY FO E REILL,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-089,train-ut,415.06,416.80,1.740,AS EUNYS FREGGYRT,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-008,train-ut,35.44,39.53,4.090,VA OC NY'N MEA NY'N MAYNRYS AS DAGH NHEE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-049,train-ut,230.78,232.82,2.040,AS V'EH J'EE ERDYRIEAU,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-025,train-ut,114.91,118.58,3.670,MY YALLOO HENE MY CHREENAGHT AS MY PHOOAR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0103-024,train-ut,112.15,113.89,1.740,AS EH SHYNNEY LHIAM,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-000,train-ut,1.37,6.40,5.030,FOAST UN ARDAINLE VA MOOAR AYNS FOAYR RISH J'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-001,train-ut,7.03,9.90,2.870,S REILL HARRISH MILLAGHYN DY FLAUNYSSEE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-002,train-ut,10.64,14.71,4.070,CUMMALTEEN TWOAIE VOOAR FODD VEIH COOYRT NY GHLOYR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-003,train-ut,15.47,18.72,3.250,LEEIDEIL E HROOPYN GIAL AYNS EARROOO MOOAR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-004,train-ut,19.82,26.38,6.560,REN SHASSOO SEOSE SYN ENNISH HOLLYS VA KIONGOYRT RISH J'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-005,train-ut,26.99,29.02,2.030,G'EECK AMMYS INJIL DA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-006,train-ut,30.23,34.58,4.350,VEHN CHOOID SLOO CORRYM RISH YN AINLE BYYILLEY,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-007,train-ut,35.69,40.93,5.240,AS VEAGH EH FOAST BEY HUG EH MIAN DA OOILLEY,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-008,train-ut,42.77,46.63,3.860,ASS MOOADS E PHOOAR D'AASE EH SHOH MOYRNAGH TROO,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-009,train-ut,47.45,50.88,3.430,MYSH YN ARDREILL V'AYNS LAUEYN YN ERCROO,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-010,train-ut,51.40,52.97,1.570,AS MYSH E VAC SHE'N,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-011,train-ut,53.65,59.91,6.260,NISH VA JEANT NY CHIOAN HARRISH NY AINLEYN AS DAGH DOOGHYS V'AYN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-012,train-ut,61.66,63.34,1.680,E CHREE D'AASE MOOAR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-013,train-ut,64.10,65.94,1.840,AS REN EH GOAILL AYNS LAUE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-014,train-ut,66.50,70.08,3.580,DY ROW EH HENE FEEU DY REILL OOILLEY NIAU,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-015,train-ut,71.73,76.58,4.850,C'REN ENNYM V'ER SHOH CHOUD AS V'EH AYNS FOAYR RISH J'EE CHA S'AYM,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-016,train-ut,77.88,79.72,1.840,GYN DOOYT VE ENNYM MOOAR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-017,train-ut,81.13,84.73,3.600,AGH NISH T'EH DOLLIT MAGH ASS LIOAR Y VEA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-018,train-ut,85.24,88.99,3.750,AS GOLL FO ENNYM AGGLAGH NOIDAGH T'EH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-019,train-ut,89.90,93.95,4.050,MYR SATAN MODDEY DRAGON MOOAR AS JOUYL,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-020,train-ut,94.63,97.33,2.700,ARDNIEU LION NOID,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-022,train-ut,103.39,105.64,2.250,AGH T'AD DY CHUR DOOIN FYS,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-023,train-ut,106.25,110.37,4.120,C'REN AIGNEY FEAYR AS NOIDAGH TA AYN NISH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-024,train-ut,111.86,116.37,4.510,TRA VA NY AINLEYN ELLEY AYNS MOOADS SHEE GYN LOGHT,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-025,train-ut,116.89,120.06,3.170,AS BINGYS MOYLLEYS BOOISE GYS J'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-026,train-ut,120.99,122.49,1.500,VA SATAN DOOISHT,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-027,train-ut,123.47,126.08,2.610,DOWIN TILGEY AYNS E CHLEEAU,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-028,train-ut,127.63,131.33,3.700,KYS YIOGHE EH'N CHESHAGHTCHAGGEE ER E HEU,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-029,train-ut,131.87,134.90,3.030,DY IRREEMAGH NOI'N OOILLEYNIARTAL J'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-030,train-ut,135.58,138.85,3.270,AS PHLUCKEY NEOSE EH VEIH DY VE NY R'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-031,train-ut,140.24,144.23,3.990,YN MAC Y HILGEY MAGH VEIH'N EIRAGHT VOOAR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-032,train-ut,144.80,148.57,3.770,S EH HENE Y HOIAGH SEOSE ER STOYL Y PHOOAR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-033,train-ut,149.99,153.40,3.410,CHROYM EH GYS AINLE JEU VA MYGEAYRT Y MYSH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-034,train-ut,154.02,157.71,3.690,AS REN EH ROON MYR SHOH Y LHIGGEY RISH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-035,train-ut,159.92,168.27,8.350,O VRAAR GLOYROIL KYS ODDYS USS V'EC FEA FO ERREYN LEIGH DEWIL HIE ER CUR DOOIN JEA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-036,train-ut,169.18,172.17,2.990,SHIN VA VEIH'N TOSHIAGHT,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-037,train-ut,172.81,178.60,5.790,EC SLANE AIGNEY SEYR MRISH J'EE HENE COEIRAGHYN AYNS GLOYR,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-038,train-ut,179.61,182.04,2.430,SHEGIN NISH YN WHING Y CHEAU,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-039,train-ut,182.91,188.12,5.210,S VE BIALLAGH DASYN NAGH ROW AGH SHESHEY FLAUNYSSAGH,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-040,train-ut,189.26,193.87,4.610,MYR NAGH BYLIOOAR DOOIN AMMYS EECK DA J'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-041,train-ut,194.58,198.51,3.930,AS GYN E VAC VE HARRIN SOIT MYR R'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-042,train-ut,199.91,204.31,4.400,VE KIANLT NY'N GHLIOON CHROYMMEY AYNS OOASHLEY DA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-043,train-ut,205.06,208.28,3.220,DAGH KEAYRT VEES ENNYM MOOAR ER NY IMRAA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-044,train-ut,209.15,213.42,4.270,AS SHOH LESH SLATTYS NAGH JED SHEESE DY BRAA,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-045,train-ut,215.73,220.89,5.160,NAGH VEL AYNS NIAU AYM'S HANNAH POOAR DY REILL HARRISH MOOARANE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-046,train-ut,222.02,224.20,2.180,CHA VEL MEE MEEHREISHTEIL,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-048,train-ut,229.49,233.20,3.710,DY BEAGH AYM SAASE DY HAYRN VEIH'N VOAYL SHOH AD,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-049,train-ut,234.10,238.27,4.170,GYS BUN Y TWOAIE VOOAR EC MY PHLAASE REEOIL,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-050,train-ut,239.33,242.29,2.960,RAAD SLIOAR DA J'EE SHIN AKIN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-051,train-ut,242.81,249.95,7.140,LESH E HOOILL TROG ORT AS SKEAYL DY SKIANYN SOLLYS LHEAN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-053,train-ut,253.47,257.84,4.370,GETLAGH GYS DAGH BOAYN JEH MARMEE LHIAN,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-054,train-ut,258.73,261.07,2.340,INSH DA NY LEEIDEILEE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
0104-055,train-ut,261.95,266.30,4.350,DY VEL RAAUE GYERE EER NISH ER HEET VEIH'N R'EE,clilstore,https://clilstore.eu/wordlink/?navsize=1&sl=gv&url=https://clilstore.eu/clilstore/page.php?id=4499{and}hl=en
